Kode Barang,Barang,Tanggal,Tipe Transaksi,No. Transaksi,Deskripsi,Mutasi,Stok di Tangan,Unit
"",RJ45 BELDEN,07/06/2026,Sales Invoice,JL.2026.12865,"",-6.0,272.0,BIJI
"",RJ45 BELDEN,08/06/2026,Sales Invoice,JL.2026.12988,"",-5.0,267.0,BIJI
"",RJ45 BELDEN,10/06/2026,Sales Invoice,JL.2026.13360,"",-10.0,257.0,BIJI
"",RJ45 BELDEN,14/06/2026,Sales Invoice,JL.2026.13755,"",-2.0,255.0,BIJI
"",RJ45 BELDEN,18/06/2026,Sales Invoice,JL.2026.14084,"",-10.0,245.0,BIJI
"",RJ45 CAT 5 PASS THROUGH ( TEMBUS ),31/05/2026,Saldo Awal,"","","",9.0,PACK
"",RJ45 CAT 5 PASS THROUGH ( TEMBUS ),03/06/2026,Sales Invoice,JL.2026.12521,"",-1.0,8.0,PACK
"",RJ45 CAT 5 PASS THROUGH ( TEMBUS ),05/06/2026,Sales Invoice,JL.2026.12676,"",-1.0,7.0,PACK
"",RJ45 CAT 5 PASS THROUGH ( TEMBUS ),06/06/2026,Sales Invoice,JL.2026.12821,"",-2.0,5.0,PACK
"",RJ45 CAT 5 PASS THROUGH ( TEMBUS ),11/06/2026,Sales Invoice,JL.2026.13442,"",-1.0,4.0,PACK
"",RJ45 CAT 5 PASS THROUGH ( TEMBUS ),13/06/2026,Purchase Invoice,002439,"",10.0,14.0,PACK
"",RJ45 MMP CAT 6 TUTUP BESI,31/05/2026,Saldo Awal,"","","",2.0,PCS
"",RJ45 TEMBUS,31/05/2026,Saldo Awal,"","","",1346.0,BIJI
"",RJ45 TEMBUS,01/06/2026,Sales Invoice,JL.2026.12263,"",-2.0,1344.0,BIJI
"",RJ45 TEMBUS,01/06/2026,Sales Invoice,JL.2026.12298,"",-2.0,1342.0,BIJI
"",RJ45 TEMBUS,02/06/2026,Sales Invoice,JL.2026.12348,"",-2.0,1340.0,BIJI
"",RJ45 TEMBUS,02/06/2026,Sales Invoice,JL.2026.12379,"",-2.0,1338.0,BIJI
"",RJ45 TEMBUS,02/06/2026,Sales Invoice,JL.2026.12401,"",-2.0,1336.0,BIJI
"",RJ45 TEMBUS,03/06/2026,Sales Invoice,JL.2026.12472,"",-2.0,1334.0,BIJI
"",RJ45 TEMBUS,03/06/2026,Sales Invoice,JL.2026.12476,SISA 0290 FEET BERARTI SISA 88 METER,-22.0,1312.0,BIJI
"",RJ45 TEMBUS,03/06/2026,Sales Invoice,JL.2026.12480,"",-2.0,1310.0,BIJI
"",RJ45 TEMBUS,04/06/2026,Sales Invoice,JL.2026.12549,"",-2.0,1308.0,BIJI
"",RJ45 TEMBUS,04/06/2026,Sales Invoice,JL.2026.12557,"",-2.0,1306.0,BIJI
"",RJ45 TEMBUS,04/06/2026,Sales Invoice,JL.2026.12587,"",-2.0,1304.0,BIJI
"",RJ45 TEMBUS,06/06/2026,Sales Invoice,JL.2026.12810,"",-2.0,1302.0,BIJI
"",RJ45 TEMBUS,07/06/2026,Sales Invoice,JL.2026.12851,"",-2.0,1300.0,BIJI
"",RJ45 TEMBUS,07/06/2026,Sales Invoice,JL.2026.12854,"",-2.0,1298.0,BIJI
"",RJ45 TEMBUS,08/06/2026,Sales Invoice,JL.2026.12910,"",-4.0,1294.0,BIJI
"",RJ45 TEMBUS,10/06/2026,Sales Invoice,JL.2026.13371,"",-2.0,1292.0,BIJI
"",RJ45 TEMBUS,10/06/2026,Sales Invoice,JL.2026.13390,"",-2.0,1290.0,BIJI
"",RJ45 TEMBUS,11/06/2026,Sales Invoice,JL.2026.13400,"",-2.0,1288.0,BIJI
"",RJ45 TEMBUS,11/06/2026,Sales Invoice,JL.2026.13457,"",-2.0,1286.0,BIJI
"",RJ45 TEMBUS,12/06/2026,Sales Invoice,JL.2026.13531,"",-2.0,1284.0,BIJI
"",RJ45 TEMBUS,13/06/2026,Sales Invoice,JL.2026.13643,"",-2.0,1282.0,BIJI
"",RJ45 TEMBUS,13/06/2026,Sales Invoice,JL.2026.13673,"",-2.0,1280.0,BIJI
"",RJ45 TEMBUS,14/06/2026,Sales Invoice,JL.2026.13706,"",-2.0,1278.0,BIJI
"",RJ45 TEMBUS,14/06/2026,Sales Invoice,JL.2026.13731,"",-2.0,1276.0,BIJI
"",RJ45 TEMBUS,15/06/2026,Sales Invoice,JL.2026.13859,"",-2.0,1274.0,BIJI
"",RJ45 TEMBUS,16/06/2026,Sales Invoice,JL.2026.13912,"",-4.0,1270.0,BIJI
"",RJ45 TEMBUS,16/06/2026,Sales Invoice,JL.2026.13946,"",-2.0,1268.0,BIJI
"",RJ45 TEMBUS,17/06/2026,Sales Invoice,JL.2026.13979,"",-26.0,1242.0,BIJI
"",RJ45 TEMBUS,17/06/2026,Sales Invoice,JL.2026.13991,"",-2.0,1240.0,BIJI
"",RJ45 TEMBUS,17/06/2026,Sales Invoice,JL.2026.14005,"",-2.0,1238.0,BIJI
"",RJ45 TEMBUS,18/06/2026,Sales Invoice,JL.2026.14088,"",-2.0,1236.0,BIJI
"",RJ45 TEMBUS,18/06/2026,Sales Invoice,JL.2026.14151,"",-2.0,1234.0,BIJI
"",RJ45 TEMBUS,19/06/2026,Sales Invoice,JL.2026.14230,"",-2.0,1232.0,BIJI
"",RJ45 TEMBUS,20/06/2026,Sales Invoice,JL.2026.14259,"",-2.0,1230.0,BIJI
"",RJ45 TEMBUS,20/06/2026,Sales Invoice,JL.2026.14299,"",-2.0,1228.0,BIJI
"",ROBOT HUB USB 4 PORT H140-80 BLACK,31/05/2026,Saldo Awal,"","","",0.0,PCS
"",ROBOT KEYBOARD MOUSE KM3100 WIRELESS,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ROBOT MOUSE M210,31/05/2026,Saldo Awal,"","","",0.0,PCS
"",ROBOT POINTER PRESENTASI RLP01 LASER,31/05/2026,Saldo Awal,"","","",5.0,PCS
"",ROBOT SPEAKER RS 180,31/05/2026,Saldo Awal,"","","",35.0,PCS
"",ROLLER ATAS EPSON,31/05/2026,Saldo Awal,"","","",21.0,PCS
"",ROLLER BAWAH EPSON,31/05/2026,Saldo Awal,"","","",30.0,PCS
"",ROLLER BAWAH EPSON,01/06/2026,Sales Invoice,JL.2026.12254,085333673429,-1.0,29.0,PCS
"",ROLLER BAWAH EPSON,11/06/2026,Sales Invoice,JL.2026.13397,082341506221,-1.0,28.0,PCS
"",ROLLER BAWAH EPSON,19/06/2026,Sales Invoice,JL.2026.14181,"",-1.0,27.0,PCS
"",ROSET 8 PCS,31/05/2026,Saldo Awal,"","","",0.0,PAKET
"",ROUTER ASUS RT - AX1800HP DUAL BAND WIFI 6,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ROUTER ASUS RT AX52 (AX1800) DUAL BAND WIFI 6,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",ROUTER RUIJIE EW1200E,31/05/2026,Saldo Awal,"","","",0.0,PCS
"",RUIJIE REYEE RG-RAP2200(F) AC1300 Dual Band Celling Mount Access Point,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",RUIJIE REYEE ROUTER RG-EW1200 1200MBPS DUAL BAND WIRELESS,31/05/2026,Saldo Awal,"","","",4.0,UNIT
"",RUIJIE REYEE ROUTER RG-EW1200G PRO 1300MBPS DUAL BAND GIGABIT WIRELESS,31/05/2026,Saldo Awal,"","","",4.0,UNIT
"",SALMA ECO 1,31/05/2026,Saldo Awal,"","","",3.0,PCS
"",SALMA ECO 2,31/05/2026,Saldo Awal,"","","",0.0,PCS
"",SALMA ECO 3,31/05/2026,Saldo Awal,"","","",3.0,PCS
"",SALMA ECO 4,31/05/2026,Saldo Awal,"","","",6.0,PCS
"",SALMA ECO 5,31/05/2026,Saldo Awal,"","","",0.0,PCS
"",SALMA ECO 6,31/05/2026,Saldo Awal,"","","",8.0,PCS
"",SALMA ECO 7,31/05/2026,Saldo Awal,"","","",0.0,PCS
"",SALMA ECO 8,31/05/2026,Saldo Awal,"","","",0.0,PCS
"",SAMBUNGAN FIBER,31/05/2026,Saldo Awal,"","","",58.0,PCS
"",SAMBUNGAN HDMI,31/05/2026,Saldo Awal,"","","",83.0,PCS
"",SAMBUNGAN HDMI,06/06/2026,Sales Invoice,JL.2026.12749,"",-1.0,82.0,PCS
"",SAMBUNGAN HDMI L,31/05/2026,Saldo Awal,"","","",2.0,PCS
"",SAMBUNGAN KABEL LAN RJ45 INDOOR,31/05/2026,Saldo Awal,"","","",89.0,PCS
"",SAMBUNGAN PIPA,31/05/2026,Saldo Awal,"","","",0.0,PCS
"",SAMBUNGAN VGA,31/05/2026,Saldo Awal,"","","",4.0,PCS
"",SAMSUNG 24 LS24330GAEXXD 24 FHD IPS 100HZ,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",SAMSUNG 24 LS24C310EAXXD 24 FH IPS 1920 X1080 #,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",SAMSUNG SMART TV 55DU7000,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",SAMSUNG SMART TV 65DU7000,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",SAMSUNG SMART TV 65U8000F,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",SAMSUNG TAB A9+ 8 128GB,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",SAMSUNG TAB GALAXY A9+ 5G,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",SAMSUNG TAB S10 FE + KEYBOARD CASE,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",SAMSUNG TAB S10 FE 5G RAM 8GB 128GB,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",SAMSUNG TAB S8 PLUS,31/05/2026,Saldo Awal,"","","",1.0,UNIT
"",SAMSUNG TAB S9 FE+ 5G,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",SANDISK MICRO SD 128GB EXTREME PRO,31/05/2026,Saldo Awal,"","","",0.0,PCS
"",SARAMONIC BLINK 500B2,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",SCANER BARCODE CODE SOFT 303ST,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",SCANER BARCODE KASSEN KS-605,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",SCANER CANON DR F120,31/05/2026,Saldo Awal,"","","",0.0,PCS
"",SCANER EPSON DS310,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",SCANER EPSON DS7500,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",SCANER FUJITSU S1300i / f4-Duplex,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",SCANER FUJITSU SP 1125,31/05/2026,Saldo Awal,"","","",0.0,PCS
"",SCANER FUJITSU SP 1130,31/05/2026,Saldo Awal,"","","",0.0,PCS
"",SCANER PLUSTEK PS 188,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",SCANNER BARCODE KASSEN KS-602,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",SCANNER BARCODE WIRELLES BT LITEEW2D,31/05/2026,Saldo Awal,"","","",2.0,UNIT
"",SCANNER BARCODE WIRELLES BT LITEEW2D,01/06/2026,Sales Invoice,JL.2026.13205,DUTA ELEKTRONIK SUMBA,-1.0,1.0,UNIT
"",SCANNER BROTHER ADS 1700 W,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",SCANNER BROTHER ADS1300,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",SCANNER BROTHER DS - 640,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",SCANNER CANON 287,31/05/2026,Saldo Awal,"","","",2.0,PCS
"",SCANNER CANON DOCUMENT READER P215 II,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",SCANNER CANON LIDE 300,31/05/2026,Saldo Awal,"","","",2.0,UNIT
"",SCANNER CANON LIDE 400,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",SCANNER EPSON DS 530 II,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",SCANNER EPSON DS 770 II,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",SCANNER EPSON DS410 #,31/05/2026,Saldo Awal,"","","",1.0,UNIT
"",SCANNER EPSON DS410 TP,31/05/2026,Saldo Awal,"","","",0.0,PCS
"",SCANNER EPSON L3110,31/05/2026,Saldo Awal,"","","",0.0,PCS
"",SCANNER EPSON L3210 PART,31/05/2026,Saldo Awal,"","","",0.0,PCS
"",SCANNER EPSON V39,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",SCANNER FUJITSU SCANSNAP IX 1600,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",SCANNER FUJITSU SCANSNAP IX1300 BLACK,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",SCANNER FUJITSU SP-1130N NETWORKING,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",SCANNER FUJITSU SP1120N NETWORKING,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",SCANNER G2010,31/05/2026,Saldo Awal,"","","",1.0,PCS
"",SCANNER HP SCANJET PRO 3000 S4,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",SCANNER RICOH SCANSNAP IX1300,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",SCANNER RICOH SCANSNAP IX1400,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",SCANNER RICOH SCANSNAP IX1400 TP,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",SDHC 128GB CL 10 SANDISK,31/05/2026,Saldo Awal,"","","",11.0,PCS
"",SDHC 32GB EXTREME SANDISK,31/05/2026,Saldo Awal,"","","",1.0,PCS
"",SDHC 64GB CL 10 EXTREME SANDISK,31/05/2026,Saldo Awal,"","","",0.0,PCS
"",SDHC SANDISK EXTREME PRO 32GB,31/05/2026,Saldo Awal,"","","",2.0,PCS
"",SDHC SANDISK EXTREME PRO 64GB,31/05/2026,Saldo Awal,"","","",1.0,PCS
"",SDXC LEXAR 128GB 800X PRO SDXC UHS-1 U3-V30-4K (up to 150Mbps),31/05/2026,Saldo Awal,"","","",0.0,PCS
"",SDXC SANDISK EXTREME 128GB 4K UHD,31/05/2026,Saldo Awal,"","","",0.0,PCS
"",SECURE MAXI 34-CCM - PENGHANCUR KERTAS,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",SECURE MAXI 34-CCM - PENGHANCUR KERTAS TP,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",SENSOR EPSON,31/05/2026,Saldo Awal,"","","",18.0,PCS
"",SENSOR KERTAS CANON 2770,31/05/2026,Saldo Awal,"","","",8.0,PCS
"",SENSOR KERTAS CANON G1020 G2020 G3020,31/05/2026,Saldo Awal,"","","",0.0,PCS
"",SEPAKER ADVANCE K1503,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",SERVER DELL POWER EDGE R250 XEON E - 2314 2.80/DDR4 8GB DVDRW KEY+MOUSE,31/05/2026,Saldo Awal,"","","",0.0,UNIT
"",SIDU A3 70GSM,31/05/2026,Saldo Awal,"","","",0.0,PCS
"",SIDU A3 70GSM,15/06/2026,Purchase Invoice,D/26/03142/NTB,"",100.0,100.0,PCS
"",SIDU A3 75G,31/05/2026,Saldo Awal,"","","",0.0,PCS
"",SIDU A3 80 GSM,31/05/2026,Saldo Awal,"","","",0.0,PCS
"",SIDU A4  WARNA BIRU,31/05/2026,Saldo Awal,"","","",100.0,PCS
"",SIDU A4 70,31/05/2026,Saldo Awal,"","","",460.0,PCS
"",SIDU A4 70,01/06/2026,Sales Invoice,JL.2026.12265,"",-2.0,458.0,PCS
"",SIDU A4 70,02/06/2026,Sales Invoice,JL.2026.12361,"",-5.0,453.0,PCS
"",SIDU A4 70,02/06/2026,Sales Invoice,JL.2026.12407,"",-2.0,451.0,PCS
"",SIDU A4 70,02/06/2026,Sales Invoice,JL.2026.12418,"",-1.0,450.0,PCS
"",SIDU A4 70,03/06/2026,Sales Invoice,JL.2026.12459,"",-5.0,445.0,PCS
"",SIDU A4 70,03/06/2026,Sales Invoice,JL.2026.12465,"",-1.0,444.0,PCS
"",SIDU A4 70,03/06/2026,Sales Invoice,JL.2026.12468,"",-40.0,404.0,PCS
"",SIDU A4 70,03/06/2026,Sales Invoice,JL.2026.12474,"",-20.0,384.0,PCS
"",SIDU A4 70,03/06/2026,Sales Invoice,JL.2026.12505,"",-1.0,383.0,PCS
"",SIDU A4 70,03/06/2026,Sales Invoice,JL.2026.12509,"",-1.0,382.0,PCS
"",SIDU A4 70,03/06/2026,Sales Invoice,JL.2026.12515,"",-5.0,377.0,PCS
"",SIDU A4 70,03/06/2026,Sales Invoice,JL.2026.12520,"",-1.0,376.0,PCS
"",SIDU A4 70,04/06/2026,Sales Invoice,JL.2026.12570,"",-5.0,371.0,PCS
"",SIDU A4 70,04/06/2026,Sales Invoice,JL.2026.12596,"",-1.0,370.0,PCS
"",SIDU A4 70,04/06/2026,Sales Invoice,JL.2026.12648,"",-5.0,365.0,PCS
"",SIDU A4 70,05/06/2026,Sales Invoice,JL.2026.12653,"",-1.0,364.0,PCS
"",SIDU A4 70,05/06/2026,Sales Invoice,JL.2026.12656,"",-1.0,363.0,PCS
"",SIDU A4 70,05/06/2026,Sales Invoice,JL.2026.12666,"",-1.0,362.0,PCS
"",SIDU A4 70,05/06/2026,Sales Invoice,JL.2026.12667,"SUSI 

085 333 357 021",-1.0,361.0,PCS
"",SIDU A4 70,05/06/2026,Sales Invoice,JL.2026.12688,"",-5.0,356.0,PCS
"",SIDU A4 70,05/06/2026,Sales Invoice,JL.2026.12691,"",-1.0,355.0,PCS
"",SIDU A4 70,06/06/2026,Sales Invoice,JL.2026.12750,"PAK BURHAN

085 239 835 609",-1.0,354.0,PCS
"",SIDU A4 70,06/06/2026,Sales Invoice,JL.2026.12754,"",-5.0,349.0,PCS
"",SIDU A4 70,06/06/2026,Sales Invoice,JL.2026.12775,"",-5.0,344.0,PCS
"",SIDU A4 70,06/06/2026,Sales Invoice,JL.2026.12787,"",-1.0,343.0,PCS
"",SIDU A4 70,06/06/2026,Sales Invoice,JL.2026.12812,"",-1.0,342.0,PCS
"",SIDU A4 70,07/06/2026,Sales Invoice,JL.2026.12840,"",-2.0,340.0,PCS
"",SIDU A4 70,07/06/2026,Sales Invoice,JL.2026.12866,"",-1.0,339.0,PCS
"",SIDU A4 70,07/06/2026,Sales Invoice,JL.2026.12888,"",-1.0,338.0,PCS
"",SIDU A4 70,08/06/2026,Sales Invoice,JL.2026.12911,"imam

081 284 453 847",-1.0,337.0,PCS
"",SIDU A4 70,08/06/2026,Sales Invoice,JL.2026.12918,"SUDARMONO

081 237 125 871",-1.0,336.0,PCS
"",SIDU A4 70,08/06/2026,Sales Invoice,JL.2026.12937,SUDAH SPJ MADRASAH IBTIDAIYAH KARUMBU,-5.0,331.0,PCS
"",SIDU A4 70,08/06/2026,Sales Invoice,JL.2026.12951,"",-1.0,330.0,PCS
"",SIDU A4 70,08/06/2026,Sales Invoice,JL.2026.12963,"",-1.0,329.0,PCS
"",SIDU A4 70,08/06/2026,Sales Invoice,JL.2026.12981,"",-1.0,328.0,PCS
"",SIDU A4 70,09/06/2026,Sales Invoice,JL.2026.12996,"",-2.0,326.0,PCS
"",SIDU A4 70,09/06/2026,Sales Invoice,JL.2026.13008,"YANI

085 339 148 183",-1.0,325.0,PCS
"",SIDU A4 70,09/06/2026,Sales Invoice,JL.2026.13014,"",-2.0,323.0,PCS
"",SIDU A4 70,09/06/2026,Sales Invoice,JL.2026.13055,"SARIFUDIN

082 113 822 243",-2.0,321.0,PCS
"",SIDU A4 70,09/06/2026,Sales Invoice,JL.2026.13120,"",-5.0,316.0,PCS
"",SIDU A4 70,10/06/2026,Sales Invoice,JL.2026.13298,"",-1.0,315.0,PCS
"",SIDU A4 70,10/06/2026,Sales Invoice,JL.2026.13327,"",-10.0,305.0,PCS
"",SIDU A4 70,10/06/2026,Sales Invoice,JL.2026.13351,"",-5.0,300.0,PCS
"",SIDU A4 70,10/06/2026,Sales Invoice,JL.2026.13360,"",-2.0,298.0,PCS
"",SIDU A4 70,10/06/2026,Sales Invoice,JL.2026.13362,"",-1.0,297.0,PCS
"",SIDU A4 70,10/06/2026,Sales Invoice,JL.2026.13372,085253331577,-2.0,295.0,PCS
"",SIDU A4 70,11/06/2026,Sales Invoice,JL.2026.13396,"",-5.0,290.0,PCS
"",SIDU A4 70,11/06/2026,Sales Invoice,JL.2026.13420,"",-1.0,289.0,PCS
"",SIDU A4 70,11/06/2026,Sales Invoice,JL.2026.13424,"",-1.0,288.0,PCS
"",SIDU A4 70,11/06/2026,Sales Invoice,JL.2026.13432,"",-1.0,287.0,PCS
"",SIDU A4 70,11/06/2026,Sales Invoice,JL.2026.13442,"",-1.0,286.0,PCS
"",SIDU A4 70,11/06/2026,Sales Invoice,JL.2026.13445,"",-1.0,285.0,PCS
"",SIDU A4 70,11/06/2026,Sales Invoice,JL.2026.13467,"",-3.0,282.0,PCS
"",SIDU A4 70,12/06/2026,Sales Invoice,JL.2026.13511,"",-10.0,272.0,PCS
"",SIDU A4 70,12/06/2026,Sales Invoice,JL.2026.13526,"",-5.0,267.0,PCS
"",SIDU A4 70,12/06/2026,Sales Invoice,JL.2026.13534,"",-1.0,266.0,PCS
"",SIDU A4 70,12/06/2026,Sales Invoice,JL.2026.13581,"",-1.0,265.0,PCS
"",SIDU A4 70,12/06/2026,Sales Invoice,JL.2026.13584,"",-5.0,260.0,PCS
"",SIDU A4 70,13/06/2026,Sales Invoice,JL.2026.13646,"",-2.0,258.0,PCS
"",SIDU A4 70,14/06/2026,Sales Invoice,JL.2026.13720,"",-5.0,253.0,PCS
"",SIDU A4 70,14/06/2026,Sales Invoice,JL.2026.13737,"",-1.0,252.0,PCS
"",SIDU A4 70,15/06/2026,Sales Invoice,JL.2026.13809,"",-3.0,249.0,PCS
"",SIDU A4 70,15/06/2026,Sales Invoice,JL.2026.13811,"",-1.0,248.0,PCS
"",SIDU A4 70,15/06/2026,Sales Invoice,JL.2026.13820,"",-2.0,246.0,PCS
"",SIDU A4 70,15/06/2026,Purchase Invoice,D/26/03142/NTB,"",250.0,496.0,PCS
"",SIDU A4 70,15/06/2026,Sales Invoice,JL.2026.13843,"",-2.0,494.0,PCS
"",SIDU A4 70,15/06/2026,Sales Invoice,JL.2026.13862,"",-1.0,493.0,PCS
"",SIDU A4 70,16/06/2026,Sales Invoice,JL.2026.13869,"",-2.0,491.0,PCS
"",SIDU A4 70,16/06/2026,Sales Invoice,JL.2026.13875,"",-1.0,490.0,PCS
"",SIDU A4 70,16/06/2026,Sales Invoice,JL.2026.13943,"",-3.0,487.0,PCS
"",SIDU A4 70,16/06/2026,Sales Invoice,JL.2026.13954,"",-1.0,486.0,PCS
"",SIDU A4 70,17/06/2026,Sales Invoice,JL.2026.13959,"",-30.0,456.0,PCS
"",SIDU A4 70,17/06/2026,Sales Invoice,JL.2026.13963,"",-1.0,455.0,PCS
"",SIDU A4 70,17/06/2026,Sales Invoice,JL.2026.13972,"",-5.0,450.0,PCS
"",SIDU A4 70,17/06/2026,Sales Invoice,JL.2026.13973,"",-1.0,449.0,PCS
"",SIDU A4 70,17/06/2026,Sales Invoice,JL.2026.14011,"",-5.0,444.0,PCS
"",SIDU A4 70,17/06/2026,Sales Invoice,JL.2026.14037,"",-1.0,443.0,PCS
"",SIDU A4 70,17/06/2026,Sales Invoice,JL.2026.14041,"",-1.0,442.0,PCS
"",SIDU A4 70,17/06/2026,Sales Invoice,JL.2026.14048,"",-5.0,437.0,PCS
"",SIDU A4 70,17/06/2026,Sales Invoice,JL.2026.14054,"",-3.0,434.0,PCS
"",SIDU A4 70,17/06/2026,Sales Invoice,JL.2026.14064,"",-2.0,432.0,PCS
"",SIDU A4 70,18/06/2026,Sales Invoice,JL.2026.14088,"",-1.0,431.0,PCS
"",SIDU A4 70,18/06/2026,Sales Invoice,JL.2026.14093,"",-5.0,426.0,PCS
"",SIDU A4 70,18/06/2026,Sales Invoice,JL.2026.14097,"",-2.0,424.0,PCS
"",SIDU A4 70,18/06/2026,Sales Invoice,JL.2026.14102,"",-3.0,421.0,PCS
"",SIDU A4 70,18/06/2026,Sales Invoice,JL.2026.14130,"",-1.0,420.0,PCS
"",SIDU A4 70,18/06/2026,Sales Invoice,JL.2026.14147,"",-1.0,419.0,PCS
"",SIDU A4 70,19/06/2026,Sales Invoice,JL.2026.14161,"",-5.0,414.0,PCS
"",SIDU A4 70,19/06/2026,Sales Invoice,JL.2026.14164,"",-1.0,413.0,PCS
"",SIDU A4 70,19/06/2026,Sales Invoice,JL.2026.14164,"",-2.0,411.0,PCS
"",SIDU A4 70,19/06/2026,Sales Invoice,JL.2026.14174,"",-1.0,410.0,PCS
"",SIDU A4 70,19/06/2026,Sales Invoice,JL.2026.14175,"",-5.0,405.0,PCS
"",SIDU A4 70,19/06/2026,Sales Invoice,JL.2026.14177,"",-1.0,404.0,PCS
"",SIDU A4 70,19/06/2026,Sales Invoice,JL.2026.14177,"",-1.0,403.0,PCS
"",SIDU A4 70,19/06/2026,Sales Invoice,JL.2026.14189,"",-1.0,402.0,PCS
"",SIDU A4 70,19/06/2026,Sales Invoice,JL.2026.14222,"",-1.0,401.0,PCS
"",SIDU A4 70,19/06/2026,Sales Invoice,JL.2026.14228,"",-1.0,400.0,PCS
"",SIDU A4 70,19/06/2026,Sales Invoice,JL.2026.14228,"",-1.0,399.0,PCS
"",SIDU A4 70,19/06/2026,Sales Invoice,JL.2026.14232,"",-5.0,394.0,PCS
"",SIDU A4 70,19/06/2026,Sales Invoice,JL.2026.14244,"",-4.0,390.0,PCS
"",SIDU A4 70,20/06/2026,Sales Invoice,JL.2026.14256,"",-5.0,385.0,PCS
"",SIDU A4 70,20/06/2026,Sales Invoice,JL.2026.14259,"",-1.0,384.0,PCS
"",SIDU A4 70,20/06/2026,Sales Invoice,JL.2026.14259,"",-1.0,383.0,PCS
"",SIDU A4 70,20/06/2026,Sales Invoice,JL.2026.14259,"",-1.0,382.0,PCS
"",SIDU A4 70,20/06/2026,Sales Invoice,JL.2026.14268,"",-5.0,377.0,PCS
"",SIDU A4 70,20/06/2026,Sales Invoice,JL.2026.14298,"",-5.0,372.0,PCS
"",SIDU A4 75 GSM,31/05/2026,Saldo Awal,"","","",0.0,PCS
"",SIDU A4 80 GSM,31/05/2026,Saldo Awal,"","","",86.0,PCS
"",SIDU A4 80 GSM,15/06/2026,Sales Invoice,JL.2026.13769,"",-1.0,85.0,PCS
"",SIDU A4 80 GSM,18/06/2026,Sales Invoice,JL.2026.14116,"",-1.0,84.0,PCS
"",SIDU A4 80 GSM,19/06/2026,Sales Invoice,JL.2026.14176,"",-2.0,82.0,PCS
"",SIDU A4 WARNA HIJAU,31/05/2026,Saldo Awal,"","","",74.0,PCS
"",SIDU A4 WARNA KUNING,31/05/2026,Saldo Awal,"","","",29.0,PCS
"",SIDU A4 WARNA MERAH,31/05/2026,Saldo Awal,"","","",95.0,PCS
"",SIDU F4 70,31/05/2026,Saldo Awal,"","","",1107.0,PCS
"",SIDU F4 70,01/06/2026,Sales Invoice,JL.2026.12253,"",-1.0,1106.0,PCS
"",SIDU F4 70,01/06/2026,Sales Invoice,JL.2026.12265,"",-1.0,1105.0,PCS
"",SIDU F4 70,01/06/2026,Sales Invoice,JL.2026.12298,"",-1.0,1104.0,PCS
"",SIDU F4 70,02/06/2026,Sales Invoice,JL.2026.12350,"",-5.0,1099.0,PCS
"",SIDU F4 70,02/06/2026,Sales Invoice,JL.2026.12357,"",-5.0,1094.0,PCS
"",SIDU F4 70,02/06/2026,Sales Invoice,JL.2026.12361,"",-5.0,1089.0,PCS
"",SIDU F4 70,02/06/2026,Sales Invoice,JL.2026.12371,"",-2.0,1087.0,PCS
